"conflict_country","iso3c","YYYYMM","med_loc_x","med_loc_y","latitude_con","longitude_con","dist_mediation_conflict","mediation_count","agreements_sum","fatalities_best"
"Israel","ISR","202310",58.592,23.614,31.4329786422529,34.9911381968011,2480735.22170947,1,0,9944
"Israel","ISR","202311",58.592,23.614,31.4329786422529,34.9911381968011,2480735.22170947,1,0,6211
"Israel","ISR","202410",58.592,23.614,31.4329786422529,34.9911381968011,2480735.22170947,2,0,0
"Israel","ISR","202411",71.422,51.147,31.4329786422529,34.9911381968011,3695585.53701462,1,0,0
"Israel","ISR","202310",75.148,33.735,31.4329786422529,34.9911381968011,3751710.24342148,1,0,9944
"Israel","ISR","202411",75.148,33.735,31.4329786422529,34.9911381968011,3751710.24342148,1,0,0
"Israel","ISR","202408",77.23,28.61,31.4329786422529,34.9911381968011,4058514.84542261,1,0,0
"Israel","ISR","202406",100,60,31.4329786422529,34.9911381968011,5656317.7271614,1,0,0
"Israel","ISR","202406",105,35,31.4329786422529,34.9911381968011,6395033.2139668,1,0,0
"Israel","ISR","202311",106.828,-6.175,31.4329786422529,34.9911381968011,8680129.07559159,1,0,6211
"Israel","ISR","202306",116.397,39.907,31.4329786422529,34.9911381968011,7166945.83878675,1,0,17
"Israel","ISR","202307",116.397,39.907,31.4329786422529,34.9911381968011,7166945.83878675,1,1,21
"Israel","ISR","202310",116.397,39.907,31.4329786422529,34.9911381968011,7166945.83878675,1,0,9944
"Israel","ISR","202311",116.397,39.907,31.4329786422529,34.9911381968011,7166945.83878675,2,0,6211
"Israel","ISR","202312",116.397,39.907,31.4329786422529,34.9911381968011,7166945.83878675,1,0,7097
"Israel","ISR","202405",116.397,39.907,31.4329786422529,34.9911381968011,7166945.83878675,3,0,0
"Israel","ISR","202407",116.397,39.907,31.4329786422529,34.9911381968011,7166945.83878675,1,1,0
"Israel","ISR","202408",116.397,39.907,31.4329786422529,34.9911381968011,7166945.83878675,1,0,0
"Israel","ISR","202412",116.397,39.907,31.4329786422529,34.9911381968011,7166945.83878675,1,0,0
"Israel","ISR","202404",126.99,37.56,31.4329786422529,34.9911381968011,8113387.12954904,1,0,0
"Israel","ISR","202311",139.692,35.69,31.4329786422529,34.9911381968011,9197665.85475595,1,0,6211
"Israel","ISR","202408",149.127,-35.293,31.4329786422529,34.9911381968011,14012765.3217092,1,0,0
"Israel","ISR","202409",175,-18,31.4329786422529,34.9911381968011,15754396.2581279,1,0,0
"Libya","LBY","202307",-82.665,27.793,27.0167163927208,18.0667932182187,9603540.74026276,1,0,0
"Libya","LBY","202302",-77.016,38.905,27.0167163927208,18.0667932182187,8578721.0850932,1,0,0
"Libya","LBY","202409",-77.016,38.905,27.0167163927208,18.0667932182187,8578721.0850932,2,0,0
"Libya","LBY","202304",-73.925,40.694,27.0167163927208,18.0667932182187,8257101.85922294,1,0,0
"Libya","LBY","202305",-73.925,40.694,27.0167163927208,18.0667932182187,8257101.85922294,1,0,2
"Libya","LBY","202308",-73.925,40.694,27.0167163927208,18.0667932182187,8257101.85922294,2,0,0
"Libya","LBY","202412",-73.925,40.694,27.0167163927208,18.0667932182187,8257101.85922294,1,0,0
"Libya","LBY","202311",-64.683,10.14,27.0167163927208,18.0667932182187,8795291.86503253,1,0,0
"Libya","LBY","202402",-55,-10,27.0167163927208,18.0667932182187,8886104.3402712,1,0,0
"Libya","LBY","202305",-7.156,33.788,27.0167163927208,18.0667932182187,2528695.10805076,2,1,2
"Libya","LBY","202306",-7.156,33.788,27.0167163927208,18.0667932182187,2528695.10805076,1,0,0
"Libya","LBY","202312",-6.842,34.021,27.0167163927208,18.0667932182187,2505147.81013884,1,0,0
"Libya","LBY","202412",-5,32,27.0167163927208,18.0667932182187,2297581.80329681,1,0,0
"Libya","LBY","202304",2.118,13.515,27.0167163927208,18.0667932182187,2238886.81680548,1,0,0
"Libya","LBY","202306",2.118,13.515,27.0167163927208,18.0667932182187,2238886.81680548,1,0,0
"Libya","LBY","202307",2.352,48.857,27.0167163927208,18.0667932182187,2782869.6066004,1,0,0
"Libya","LBY","202308",2.352,48.857,27.0167163927208,18.0667932182187,2782869.6066004,1,0,0
"Libya","LBY","202410",3.059,36.754,27.0167163927208,18.0667932182187,1781450.5627252,1,0,0
"Libya","LBY","202411",3.059,36.754,27.0167163927208,18.0667932182187,1781450.5627252,1,0,0
"Libya","LBY","202401",4.352,50.847,27.0167163927208,18.0667932182187,2895552.0425991,1,0,0
"Libya","LBY","202302",9,34,27.0167163927208,18.0667932182187,1165399.5391758,1,0,0
"Libya","LBY","202301",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202303",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,2,1,0
"Libya","LBY","202305",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,2
"Libya","LBY","202310",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202311",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202312",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202401",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202402",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202404",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202408",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202409",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202411",10.182,36.806,27.0167163927208,18.0667932182187,1318899.86146864,1,0,0
"Libya","LBY","202404",12.017,31.95,27.0167163927208,18.0667932182187,802981.386542982,1,0,0
"Libya","LBY","202305",12.483,41.893,27.0167163927208,18.0667932182187,1732472.76912509,1,0,2
"Libya","LBY","202409",12.483,41.893,27.0167163927208,18.0667932182187,1732472.76912509,1,0,0
"Libya","LBY","202404",13.633,32.435,27.0167163927208,18.0667932182187,739744.901073685,1,0,0
"Libya","LBY","202403",13.983,31.75,27.0167163927208,18.0667932182187,659055.712809517,2,0,0
"Libya","LBY","202304",14.428,27.035,27.0167163927208,18.0667932182187,360828.95404008,2,0,0
"Libya","LBY","202406",15,-1,27.0167163927208,18.0667932182187,3136084.18378195,1,0,0
"Libya","LBY","202304",15.05,12.11,27.0167163927208,18.0667932182187,1689078.69729021,1,0,0
"Libya","LBY","202305",15.092,32.377,27.0167163927208,18.0667932182187,662328.649250678,1,0,2
"Libya","LBY","202307",15.271,-4.269,27.0167163927208,18.0667932182187,3495675.93569768,1,0,0
"Libya","LBY","202402",15.271,-4.269,27.0167163927208,18.0667932182187,3495675.93569768,1,0,0
"Libya","LBY","202301",16.589,31.209,27.0167163927208,18.0667932182187,488294.36553039,1,0,0
"Libya","LBY","202410",16.589,31.209,27.0167163927208,18.0667932182187,488294.36553039,1,0,0
"Libya","LBY","202406",16.867,41.125,27.0167163927208,18.0667932182187,1574372.08371136,1,0,0
"Libya","LBY","202305",17,25,27.0167163927208,18.0667932182187,248574.113368979,1,0,2
"Libya","LBY","202308",17,25,27.0167163927208,18.0667932182187,248574.113368979,6,0,0
"Libya","LBY","202402",17,25,27.0167163927208,18.0667932182187,248574.113368979,1,0,0
"Libya","LBY","202409",17,25,27.0167163927208,18.0667932182187,248574.113368979,1,0,0
"Libya","LBY","202411",17,25,27.0167163927208,18.0667932182187,248574.113368979,2,0,0
"Libya","LBY","202412",17,25,27.0167163927208,18.0667932182187,248574.113368979,1,0,0
"Libya","LBY","202301",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,2,0,0
"Libya","LBY","202302",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,1,0,0
"Libya","LBY","202303",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,2,0,0
"Libya","LBY","202304",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,3,1,0
"Libya","LBY","202305",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,1,0,2
"Libya","LBY","202307",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,2,0,0
"Libya","LBY","202308",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,1,0,0
"Libya","LBY","202309",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,2,0,0
"Libya","LBY","202312",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,1,0,0
"Libya","LBY","202401",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,4,0,0
"Libya","LBY","202405",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,2,0,0
"Libya","LBY","202406",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,1,0,0
"Libya","LBY","202408",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,3,0,0
"Libya","LBY","202409",20.067,32.117,27.0167163927208,18.0667932182187,599841.502189279,2,0,0
"Libya","LBY","202409",22.24,32.76,27.0167163927208,18.0667932182187,755441.391235539,1,0,0
"Libya","LBY","202308",28.669,30.892,27.0167163927208,18.0667932182187,1118523.80808521,1,0,0
"Libya","LBY","202311",30,27,27.0167163927208,18.0667932182187,1183082.58507833,1,0,0
"Libya","LBY","202301",31.236,30.044,27.0167163927208,18.0667932182187,1330421.30329478,6,1,0
"Libya","LBY","202302",31.236,30.044,27.0167163927208,18.0667932182187,1330421.30329478,1,1,0
"Libya","LBY","202305",31.236,30.044,27.0167163927208,18.0667932182187,1330421.30329478,2,0,2
"Libya","LBY","202312",31.236,30.044,27.0167163927208,18.0667932182187,1330421.30329478,1,0,0
"Libya","LBY","202402",31.236,30.044,27.0167163927208,18.0667932182187,1330421.30329478,1,0,0
"Libya","LBY","202403",31.236,30.044,27.0167163927208,18.0667932182187,1330421.30329478,1,1,0
"Libya","LBY","202407",31.236,30.044,27.0167163927208,18.0667932182187,1330421.30329478,2,1,0
"Libya","LBY","202304",32.5,15.6,27.0167163927208,18.0667932182187,1960455.37596659,1,0,0
"Libya","LBY","202401",32.581,0.314,27.0167163927208,18.0667932182187,3353674.71890685,1,0,0
"Libya","LBY","202307",32.85,39.93,27.0167163927208,18.0667932182187,1982183.8344685,1,0,0
"Libya","LBY","202405",32.85,39.93,27.0167163927208,18.0667932182187,1982183.8344685,1,0,0
"Libya","LBY","202301",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,5,0,0
"Libya","LBY","202303",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,5,0,0
"Libya","LBY","202304",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,2,0,0
"Libya","LBY","202305",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,7,0,2
"Libya","LBY","202306",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,2,0,0
"Libya","LBY","202308",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,4,0,0
"Libya","LBY","202309",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,2,0,0
"Libya","LBY","202310",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,5,0,0
"Libya","LBY","202311",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,1,0,0
"Libya","LBY","202312",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,1,0,0
"Libya","LBY","202401",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,5,0,0
"Libya","LBY","202402",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,4,0,0
"Libya","LBY","202403",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,5,0,0
"Libya","LBY","202404",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,5,0,0
"Libya","LBY","202405",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,4,0,0
"Libya","LBY","202406",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,3,0,0
"Libya","LBY","202408",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,3,0,0
"Libya","LBY","202409",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,8,2,0
"Libya","LBY","202410",35.834,34.437,27.0167163927208,18.0667932182187,1886392.20922574,3,0,0
"Libya","LBY","202302",37.617,55.756,27.0167163927208,18.0667932182187,3563820.24611856,1,0,0
"Libya","LBY","202307",37.617,55.756,27.0167163927208,18.0667932182187,3563820.24611856,1,0,0
"Libya","LBY","202309",37.617,55.756,27.0167163927208,18.0667932182187,3563820.24611856,1,0,0
"Libya","LBY","202311",37.617,55.756,27.0167163927208,18.0667932182187,3563820.24611856,1,0,0
"Libya","LBY","202410",37.617,55.756,27.0167163927208,18.0667932182187,3563820.24611856,1,0,0
"Libya","LBY","202302",38.74,9.03,27.0167163927208,18.0667932182187,2956525.80396741,1,0,0
"Libya","LBY","202404",38.74,9.03,27.0167163927208,18.0667932182187,2956525.80396741,1,0,0
"Libya","LBY","202305",39.173,21.543,27.0167163927208,18.0667932182187,2223445.85483824,1,0,2
"Libya","LBY","202301",46.717,24.633,27.0167163927208,18.0667932182187,2876927.15755303,1,0,0
"Libya","LBY","202304",46.717,24.633,27.0167163927208,18.0667932182187,2876927.15755303,1,0,0
"Libya","LBY","202305",47.658,29.337,27.0167163927208,18.0667932182187,2907492.60835115,1,0,2
"Libya","LBY","202305",50.55,26,27.0167163927208,18.0667932182187,3228916.00313136,1,0,2
"Libya","LBY","202305",51.25,25.5,27.0167163927208,18.0667932182187,3307591.78017611,1,0,2
"Libya","LBY","202410",51.25,25.5,27.0167163927208,18.0667932182187,3307591.78017611,1,0,0
"Libya","LBY","202307",51.389,35.689,27.0167163927208,18.0667932182187,3293582.89129259,1,0,0
"Libya","LBY","202309",51.533,25.287,27.0167163927208,18.0667932182187,3339911.22611534,1,0,0
"Libya","LBY","202301",54,24,27.0167163927208,18.0667932182187,3613753.57045735,1,0,0
"Libya","LBY","202410",54,24,27.0167163927208,18.0667932182187,3613753.57045735,1,0,0
"Libya","LBY","202305",58.592,23.614,27.0167163927208,18.0667932182187,4078450.16870802,1,0,2
"Libya","LBY","202408",58.592,23.614,27.0167163927208,18.0667932182187,4078450.16870802,1,0,0
"Sudan","SDN","201803",-81.25,42.984,15.9679661095596,29.9074652457207,10441863.0267658,1,0,50
"Sudan","SDN","201902",-77.016,38.905,15.9679661095596,29.9074652457207,10305959.118752,1,0,14
"Sudan","SDN","201905",-77.016,38.905,15.9679661095596,29.9074652457207,10305959.118752,1,0,12
"Sudan","SDN","201910",-77.016,38.905,15.9679661095596,29.9074652457207,10305959.118752,1,0,2
"Sudan","SDN","201911",-77.016,38.905,15.9679661095596,29.9074652457207,10305959.118752,1,0,16
"Sudan","SDN","202001",-77.016,38.905,15.9679661095596,29.9074652457207,10305959.118752,2,1,88
"Sudan","SDN","202002",-77.016,38.905,15.9679661095596,29.9074652457207,10305959.118752,1,1,1
"Sudan","SDN","202111",-77.016,38.905,15.9679661095596,29.9074652457207,10305959.118752,1,0,90
"Sudan","SDN","202409",-77.016,38.905,15.9679661095596,29.9074652457207,10305959.118752,1,0,0
"Sudan","SDN","201809",-73.925,40.694,15.9679661095596,29.9074652457207,9986284.19567404,2,0,50
"Sudan","SDN","201811",-73.925,40.694,15.9679661095596,29.9074652457207,9986284.19567404,1,1,51
"Sudan","SDN","202309",-73.925,40.694,15.9679661095596,29.9074652457207,9986284.19567404,2,0,440
"Sudan","SDN","202403",-73.925,40.694,15.9679661095596,29.9074652457207,9986284.19567404,1,0,0
"Sudan","SDN","202409",-73.925,40.694,15.9679661095596,29.9074652457207,9986284.19567404,15,0,0
"Sudan","SDN","202410",-73.925,40.694,15.9679661095596,29.9074652457207,9986284.19567404,1,0,0
"Sudan","SDN","202411",-73.925,40.694,15.9679661095596,29.9074652457207,9986284.19567404,1,0,0
"Sudan","SDN","202412",-73.925,40.694,15.9679661095596,29.9074652457207,9986284.19567404,1,0,0
"Sudan","SDN","202412",-15.979,18.086,15.9679661095596,29.9074652457207,4877616.60256444,1,0,0
"Sudan","SDN","202411",-12,20,15.9679661095596,29.9074652457207,4448770.53019832,1,0,0
"Sudan","SDN","202404",-4.033,5.317,15.9679661095596,29.9074652457207,3890436.6780331,1,0,0
"Sudan","SDN","202307",1.167,8,15.9679661095596,29.9074652457207,3248745.26494765,1,0,551
"Sudan","SDN","201810",2.352,48.857,15.9679661095596,29.9074652457207,4433648.73018052,1,0,9
"Sudan","SDN","201903",2.352,48.857,15.9679661095596,29.9074652457207,4433648.73018052,1,0,11
"Sudan","SDN","201909",2.352,48.857,15.9679661095596,29.9074652457207,4433648.73018052,1,0,5
"Sudan","SDN","202404",2.352,48.857,15.9679661095596,29.9074652457207,4433648.73018052,5,0,0
"Sudan","SDN","202401",3.059,36.754,15.9679661095596,29.9074652457207,3515865.51404498,1,0,0
"Sudan","SDN","202307",4.352,50.847,15.9679661095596,29.9074652457207,4502856.5258199,1,0,551
"Sudan","SDN","202308",4.352,50.847,15.9679661095596,29.9074652457207,4502856.5258199,1,0,672
"Sudan","SDN","202306",6.147,46.202,15.9679661095596,29.9074652457207,4023132.9450603,1,0,619
"Sudan","SDN","202407",6.147,46.202,15.9679661095596,29.9074652457207,4023132.9450603,1,0,0
"Sudan","SDN","202408",6.147,46.202,15.9679661095596,29.9074652457207,4023132.9450603,1,1,0
"Sudan","SDN","202411",6.147,46.202,15.9679661095596,29.9074652457207,4023132.9450603,1,0,0
"Sudan","SDN","202401",9,51,15.9679661095596,29.9074652457207,4322693.38810297,1,0,0
"Sudan","SDN","202404",10.739,59.913,15.9679661095596,29.9074652457207,5132871.02591511,1,0,0
"Sudan","SDN","202110",12.483,41.893,15.9679661095596,29.9074652457207,3333186.81270612,1,0,17
"Sudan","SDN","202411",12.483,41.893,15.9679661095596,29.9074652457207,3333186.81270612,2,0,0
"Sudan","SDN","202411",12.833,42.833,15.9679661095596,29.9074652457207,3403168.16125297,1,0,0
"Sudan","SDN","201804",13.405,52.52,15.9679661095596,29.9074652457207,4320412.50923871,1,1,24
"Sudan","SDN","201807",13.405,52.52,15.9679661095596,29.9074652457207,4320412.50923871,1,0,42
"Sudan","SDN","201811",13.405,52.52,15.9679661095596,29.9074652457207,4320412.50923871,1,0,51
"Sudan","SDN","201812",13.405,52.52,15.9679661095596,29.9074652457207,4320412.50923871,1,1,23
"Sudan","SDN","201906",13.405,52.52,15.9679661095596,29.9074652457207,4320412.50923871,2,0,115
"Sudan","SDN","202405",13.405,52.52,15.9679661095596,29.9074652457207,4320412.50923871,1,0,0
"Sudan","SDN","201802",15.05,12.11,15.9679661095596,29.9074652457207,1660400.11139194,1,0,74
"Sudan","SDN","201911",15.05,12.11,15.9679661095596,29.9074652457207,1660400.11139194,1,0,16
"Sudan","SDN","201912",15.05,12.11,15.9679661095596,29.9074652457207,1660400.11139194,1,0,99
"Sudan","SDN","202307",15.05,12.11,15.9679661095596,29.9074652457207,1660400.11139194,1,0,551
"Sudan","SDN","202308",15.05,12.11,15.9679661095596,29.9074652457207,1660400.11139194,1,0,672
"Sudan","SDN","202002",18.069,59.329,15.9679661095596,29.9074652457207,4923067.62673819,1,0,1
"Sudan","SDN","202308",18.069,59.329,15.9679661095596,29.9074652457207,4923067.62673819,1,0,672
"Sudan","SDN","202411",19,15,15.9679661095596,29.9074652457207,1174951.66290866,1,0,0
"Sudan","SDN","202401",22,14.1,15.9679661095596,29.9074652457207,875098.892636543,1,0,0
"Sudan","SDN","201901",24.883,12.05,15.9679661095596,29.9074652457207,696120.354744989,1,0,64
"Sudan","SDN","202310",24.883,12.05,15.9679661095596,29.9074652457207,696120.354744989,1,0,583
"Sudan","SDN","201808",24.904,15.766,15.9679661095596,29.9074652457207,536220.057316028,1,0,3
"Sudan","SDN","201812",24.904,15.766,15.9679661095596,29.9074652457207,536220.057316028,1,0,23
"Sudan","SDN","202201",24.904,15.766,15.9679661095596,29.9074652457207,536220.057316028,1,0,45
"Sudan","SDN","202202",24.904,15.766,15.9679661095596,29.9074652457207,536220.057316028,1,0,41
"Sudan","SDN","202304",24.904,15.766,15.9679661095596,29.9074652457207,536220.057316028,1,1,1146
"Sudan","SDN","201804",25.35,13.631,15.9679661095596,29.9074652457207,555179.009274601,1,0,24
"Sudan","SDN","202001",25.35,13.631,15.9679661095596,29.9074652457207,555179.009274601,1,0,88
"Sudan","SDN","202110",25.35,13.631,15.9679661095596,29.9074652457207,555179.009274601,1,0,17
"Sudan","SDN","202205",25.35,13.631,15.9679661095596,29.9074652457207,555179.009274601,1,0,20
"Sudan","SDN","202201",28,11.5,15.9679661095596,29.9074652457207,538422.735226258,1,0,45
"Sudan","SDN","201810",28.046,-26.204,15.9679661095596,29.9074652457207,4698884.81484248,1,0,9
"Sudan","SDN","202401",28.188,-25.746,15.9679661095596,29.9074652457207,4647313.78933996,1,0,0
"Sudan","SDN","202401",30,-2,15.9679661095596,29.9074652457207,2000210.74613536,1,0,0
"Sudan","SDN","202111",30,8,15.9679661095596,29.9074652457207,887047.058658444,1,0,90
"Sudan","SDN","202309",30,8,15.9679661095596,29.9074652457207,887047.058658444,1,0,440
"Sudan","SDN","202401",30,8,15.9679661095596,29.9074652457207,887047.058658444,1,0,0
"Sudan","SDN","202201",30,11,15.9679661095596,29.9074652457207,553122.101546602,1,0,45
"Sudan","SDN","202206",30,11,15.9679661095596,29.9074652457207,553122.101546602,1,0,207
"Sudan","SDN","202303",30,11,15.9679661095596,29.9074652457207,553122.101546602,1,0,0
"Sudan","SDN","202206",30,15,15.9679661095596,29.9074652457207,108209.791687387,5,0,207
"Sudan","SDN","202207",30,15,15.9679661095596,29.9074652457207,108209.791687387,1,0,127
"Sudan","SDN","202211",30,15,15.9679661095596,29.9074652457207,108209.791687387,3,0,81
"Sudan","SDN","202212",30,15,15.9679661095596,29.9074652457207,108209.791687387,1,0,38
"Sudan","SDN","202301",30,15,15.9679661095596,29.9074652457207,108209.791687387,1,0,0
"Sudan","SDN","202302",30,15,15.9679661095596,29.9074652457207,108209.791687387,1,0,29
"Sudan","SDN","202303",30,15,15.9679661095596,29.9074652457207,108209.791687387,3,0,0
"Sudan","SDN","202304",30,15,15.9679661095596,29.9074652457207,108209.791687387,3,0,1146
"Sudan","SDN","202305",30,15,15.9679661095596,29.9074652457207,108209.791687387,3,1,1225
"Sudan","SDN","202306",30,15,15.9679661095596,29.9074652457207,108209.791687387,2,2,619
"Sudan","SDN","202310",30,15,15.9679661095596,29.9074652457207,108209.791687387,1,0,583
"Sudan","SDN","202408",30,15,15.9679661095596,29.9074652457207,108209.791687387,1,0,0
"Sudan","SDN","202201",30,27,15.9679661095596,29.9074652457207,1228117.63149602,1,0,45
"Sudan","SDN","202203",30,27,15.9679661095596,29.9074652457207,1228117.63149602,1,0,195
"Sudan","SDN","202305",30,27,15.9679661095596,29.9074652457207,1228117.63149602,1,0,1225
"Sudan","SDN","202307",30,27,15.9679661095596,29.9074652457207,1228117.63149602,1,0,551
"Sudan","SDN","202308",30,27,15.9679661095596,29.9074652457207,1228117.63149602,1,0,672
"Sudan","SDN","202410",30,27,15.9679661095596,29.9074652457207,1228117.63149602,1,0,0
"Sudan","SDN","201904",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,23
"Sudan","SDN","201905",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,12
"Sudan","SDN","201907",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,2,0,8
"Sudan","SDN","201908",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,66
"Sudan","SDN","201909",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,5
"Sudan","SDN","201912",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,99
"Sudan","SDN","202110",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,17
"Sudan","SDN","202111",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,90
"Sudan","SDN","202210",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,296
"Sudan","SDN","202302",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,29
"Sudan","SDN","202305",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,1225
"Sudan","SDN","202306",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,619
"Sudan","SDN","202310",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,2,0,583
"Sudan","SDN","202311",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,2102
"Sudan","SDN","202401",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,3,0,0
"Sudan","SDN","202402",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,0
"Sudan","SDN","202403",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,5,0,0
"Sudan","SDN","202404",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,0
"Sudan","SDN","202405",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,0
"Sudan","SDN","202406",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,2,0,0
"Sudan","SDN","202407",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,1,0,0
"Sudan","SDN","202409",31.236,30.044,15.9679661095596,29.9074652457207,1572793.17349815,3,0,0
"Sudan","SDN","201811",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,5,0,51
"Sudan","SDN","201812",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,0,23
"Sudan","SDN","201901",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,1,64
"Sudan","SDN","201902",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,0,14
"Sudan","SDN","201904",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,0,23
"Sudan","SDN","201907",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,2,1,8
"Sudan","SDN","201908",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,2,0,66
"Sudan","SDN","201909",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,2,1,5
"Sudan","SDN","201910",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,5,3,2
"Sudan","SDN","201912",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,3,2,99
"Sudan","SDN","202001",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,4,2,88
"Sudan","SDN","202002",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,3,1,1
"Sudan","SDN","202003",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,3,0,15
"Sudan","SDN","202005",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,0,183
"Sudan","SDN","202007",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,0,170
"Sudan","SDN","202008",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,10,4,41
"Sudan","SDN","202009",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,2,1,9
"Sudan","SDN","202010",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,1,20
"Sudan","SDN","202011",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,0,3
"Sudan","SDN","202103",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,0,15
"Sudan","SDN","202203",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,0,195
"Sudan","SDN","202301",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,2,0,0
"Sudan","SDN","202302",31.6,4.85,15.9679661095596,29.9074652457207,1251395.18572646,1,1,29
